Energy (meV),Original DOS (normalized),Broadened DOS (normalized)
151.0,0.0,4.0087511408117584e-44
151.1,0.0,3.0695453828229534e-44
151.2,0.0,2.349504902524369e-44
151.3,0.0,1.7976948998010856e-44
151.4,0.0,1.374969137973292e-44
151.5,0.0,1.0512529967261368e-44
151.6,0.0,8.0345003737009e-45
151.7,0.0,6.138296112376179e-45
151.8,0.0,4.687854518183059e-45
151.9,0.0,3.578802613463406e-45
152.0,0.0,2.7311068757167292e-45
152.1,0.0,2.0834206969332915e-45
152.2,0.0,1.58873908884306e-45
152.3,0.0,1.2110595960899562e-45
152.4,0.0,9.228174040054694e-46
152.5,0.0,7.029158953119454e-46
152.6,0.0,5.352150016721742e-46
152.7,0.0,4.073713823358757e-46
152.8,0.0,3.099488863887823e-46
152.9,0.0,2.357365742800208e-46
153.0,0.0,1.7922606902053064e-46
153.1,0.0,1.3621116705713998e-46
153.2,0.0,1.0348122734851795e-46
153.3,0.0,7.858646437726489e-47
153.4,0.0,5.965835181315986e-47
153.5,0.0,4.527224931853583e-47
153.6,0.0,3.4342366202782263e-47
153.7,0.0,2.604148087931399e-47
153.8,0.0,1.9739605055641943e-47
153.9,0.0,1.4957140051420053e-47
154.0,0.0,1.1329114858399646e-47
154.1,0.0,8.577894838335995e-48
154.2,0.0,6.492362688064712e-48
154.3,0.0,4.912042841525625e-48
154.4,0.0,3.7150001492245284e-48
154.5,0.0,2.808619077820124e-48
154.6,0.0,2.1225804674612286e-48
154.7,0.0,1.603514165493568e-48
154.8,0.0,1.2109292044868307e-48
154.9,0.0,9.141174944858887e-49
155.0,0.0,6.897990661671262e-49
155.1,0.0,5.2033195445615035e-49
155.2,0.0,3.923518514466814e-49
155.3,0.0,2.957387468336406e-49
155.4,0.0,2.22832258932975e-49
155.5,0.0,1.6783603453020213e-49
155.6,0.0,1.2636583423034646e-49
155.7,0.0,9.510677149160343e-50
155.8,0.0,7.155344054432247e-50
155.9,0.0,5.381296401336999e-50
156.0,0.0,4.0455783519071546e-50
156.1,0.0,3.040266330681765e-50
156.2,0.0,2.283915085161237e-50
156.3,0.0,1.7150847508942913e-50
156.4,0.0,1.2874445325891014e-50
156.5,0.0,9.660704045851352e-51
156.6,0.0,7.246467300023824e-51
156.7,0.0,5.433519174028798e-51
156.8,0.0,4.0726152110242006e-51
156.9,0.0,3.051426135096368e-51
157.0,0.0,2.285439090943213e-51
157.1,0.0,1.7110935263707452e-51
157.2,0.0,1.2806048776352751e-51
157.3,0.0,9.5806254387181e-52
157.4,0.0,7.16489577586028e-52
157.5,0.0,5.356279102800368e-52
157.6,0.0,4.002707234269035e-52
157.7,0.0,2.990072773857207e-52
157.8,0.0,2.2327854627649566e-52
157.9,0.0,1.6666696919536669e-52
158.0,0.0,1.2436248297514312e-52
158.1,0.0,9.27612377735703e-53
158.2,0.0,6.916414134512784e-53
158.3,0.0,5.155048408690816e-53
158.4,0.0,3.8408010311831674e-53
158.5,0.0,2.8605409837299364e-53
158.6,0.0,2.129667690363198e-53
158.7,0.0,1.5849399509806614e-53
158.8,0.0,1.1791012114481446e-53
158.9,0.0,8.768527346300873e-54
159.0,0.0,6.518377945630161e-54
159.1,0.0,4.8438391929682256e-54
159.2,0.0,3.598132875894912e-54
159.3,0.0,2.6717879037922726e-54
159.4,0.0,1.9831888055665366e-54
159.5,0.0,1.471510774115032e-54
159.6,0.0,1.091440665504141e-54
159.7,0.0,8.092339901926613e-55
159.8,0.0,5.997709152124499e-55
159.9,0.0,4.443590066474722e-55
160.0,0.0,3.290939306101051e-55
160.1,0.0,2.436368961351869e-55
160.2,0.0,1.8030324496534424e-55
160.3,0.0,1.3338325980284436e-55
160.4,0.0,9.863621769862944e-56
160.5,0.0,7.291364221170746e-56
160.6,0.0,5.387886941908241e-56
160.7,0.0,3.9798385448106723e-56
160.8,0.0,2.938662643114256e-56
160.9,0.0,2.1690587176806965e-56
161.0,0.0,1.6004060465477294e-56
161.1,0.0,1.1803922685803792e-56
161.2,0.0,8.702816506906806e-57
161.3,0.0,6.414024212239657e-57
161.4,0.0,4.725400911256178e-57
161.5,0.0,3.480038300799761e-57
161.6,0.0,2.5619266063751534e-57
161.7,0.0,1.8853268008369055e-57
161.8,0.0,1.3868959995717965e-57
161.9,0.0,1.019855039833556e-57
162.0,0.0,7.49670279939735e-58
162.1,0.0,5.5085771711168905e-58
162.2,0.0,4.046186328283635e-58
162.3,0.0,2.970910815819649e-58
162.4,0.0,2.180573086079936e-58
162.5,0.0,1.599885771360754e-58
162.6,0.0,1.1733959917316546e-58
162.7,0.0,8.602754320111056e-59
162.8,0.0,6.304748049143416e-59
162.9,0.0,4.618864766572508e-59
163.0,0.0,3.382517508390045e-59
163.1,0.0,2.476179676359499e-59
163.2,0.0,1.8120140103791213e-59
163.3,0.0,1.3254954546486388e-59
163.4,0.0,9.692420090769903e-60
163.5,0.0,7.084733366170722e-60
163.6,0.0,5.176689134277736e-60
163.7,0.0,3.7810981949382654e-60
163.8,0.0,2.7607121125867663e-60
163.9,0.0,2.014937500078162e-60
164.0,0.0,1.4700744605603898e-60
164.1,0.0,1.0721471115030156e-60
164.2,0.0,7.816399009935347e-61
164.3,0.0,5.6963459388512586e-61
164.4,0.0,4.149762912550048e-61
164.5,0.0,3.0219516222353738e-61
164.6,0.0,2.1998295101441725e-61
164.7,0.0,1.600765933628426e-61
164.8,0.0,1.1644046644078102e-61
164.9,0.0,8.466761628749547e-62
165.0,0.0,6.154149222816385e-62
165.1,0.0,4.4715285236929715e-62
165.2,0.0,3.2477402029286625e-62
165.3,0.0,2.3580002688210945e-62
165.4,0.0,1.7113692019172134e-62
165.5,0.0,1.2415976065981285e-62
165.6,0.0,9.004411088787857e-63
165.7,0.0,6.527803220242994e-63
165.8,0.0,4.730598468486015e-63
165.9,0.0,3.4269077369721614e-63
166.0,0.0,2.4815671394641384e-63
166.1,0.0,1.7963333778297394e-63
166.2,0.0,1.2998257669973878e-63
166.3,0.0,9.402008433996057e-64
166.4,0.0,6.798191952863297e-64
166.5,0.0,4.913641893162844e-64
166.6,0.0,3.550184083853811e-64
166.7,0.0,2.5641034048522964e-64
166.8,0.0,1.8512176827938556e-64
166.9,0.0,1.3360316190631209e-64
167.0,0.0,9.638584845095937e-65
167.1,0.0,6.950997056079329e-65
167.2,0.0,5.01092873315946e-65
167.3,0.0,3.6109929394976893e-65
167.4,0.0,2.6011916062169984e-65
167.5,0.0,1.8730757447273106e-65
167.6,0.0,1.348266138918146e-65
167.7,0.0,9.701373082447047e-66
167.8,0.0,6.977953589009288e-66
167.9,0.0,5.017186418861276e-66
168.0,0.0,3.6060329486501525e-66
168.1,0.0,2.5908151879485295e-66
168.2,0.0,1.8607176155026649e-66
168.3,0.0,1.3358626118632637e-66
168.4,0.0,9.586948884443806e-67
168.5,0.0,6.877590590837718e-67
168.6,0.0,4.932073252448771e-67
168.7,0.0,3.53557462038246e-67
168.8,0.0,2.533540131824327e-67
168.9,0.0,1.814817084554329e-67
169.0,0.0,1.2994968190587693e-67
169.1,0.0,9.30154032384662e-68
169.2,0.0,6.6553640451544335e-68
169.3,0.0,4.7602093136814435e-68
169.4,0.0,3.4034358865574867e-68
169.5,0.0,2.432463814737254e-68
169.6,0.0,1.7378508213111751e-68
169.7,0.0,1.2411260437559428e-68
169.8,0.0,8.860466231494831e-69
169.9,0.0,6.323165527684835e-69
170.0,0.0,4.5107610050943226e-69
170.1,0.0,3.2166393765633454e-69
170.2,0.0,2.2929375207579001e-69
170.3,0.0,1.6338769955843654e-69
170.4,0.0,1.1638145578352069e-69
170.5,0.0,8.28677415209457e-70
170.6,0.0,5.898268114856557e-70
170.7,0.0,4.196631225179237e-70
170.8,0.0,2.984794221203909e-70
170.9,0.0,2.1220972017990816e-70
171.0,0.0,1.508180912792612e-70
171.1,0.0,1.0714672411016185e-70
171.2,0.0,7.609246352200206e-71
171.3,0.0,5.4018395702476405e-71
171.4,0.0,3.833354721947345e-71
171.5,0.0,2.7192781032136668e-71
171.6,0.0,1.928259732676935e-71
171.7,0.0,1.366830711173322e-71
171.8,0.0,9.685035441709007e-72
171.9,0.0,6.860013810007554e-72
172.0,0.0,4.857200771431484e-72
172.1,0.0,3.43783010430657e-72
172.2,0.0,2.4323163260317833e-72
172.3,0.0,1.720255634568142e-72
172.4,0.0,1.216194997549817e-72
172.5,0.0,8.595095886107608e-73
172.6,0.0,6.072052652166543e-73
172.7,0.0,4.288028083712935e-73
172.8,0.0,3.027031934991519e-73
172.9,0.0,2.136061113846711e-73
173.0,0.0,1.5067723237463574e-73
173.1,0.0,1.0624754027047296e-73
173.2,0.0,7.4890619633709e-74
173.3,0.0,5.276831817466825e-74
173.4,0.0,3.716690269705863e-74
173.5,0.0,2.6168376406668675e-74
173.6,0.0,1.8417660990202347e-74
173.7,0.0,1.295774594406077e-74
173.8,0.0,9.113007672444085e-75
173.9,0.0,6.406654448514927e-75
174.0,0.0,4.502338609092845e-75
174.1,0.0,3.1628769548402103e-75
174.2,0.0,2.2210775835725296e-75
174.3,0.0,1.559130438370619e-75
174.4,0.0,1.0940532499933469e-75
174.5,0.0,7.674176088079693e-76
174.6,0.0,5.380992029090035e-76
174.7,0.0,3.771639943242667e-76
174.8,0.0,2.6426241118238308e-76
174.9,0.0,1.8508782378830325e-76
175.0,0.0,1.2958585367258458e-76
